GENEID	DE_STATUS
FBGN0083057	FALSE
FBGN0036923	FALSE
FBGN0284236	FALSE
FBGN0267536	FALSE
FBTI0063274	FALSE
FBGN0267932	FALSE
FBGN0036294	FALSE
FBGN0267465	FALSE
FBGN0035491	FALSE
FBGN0262021	FALSE
FBGN0036598	FALSE
FBGN0035638	FALSE
FBTI0059854	FALSE
FBTI0059779	FALSE
FBGN0267468	FALSE
FBTI0020078	FALSE
FBGN0262100	FALSE
FBGN0263447	FALSE
FBGN0262680	FALSE
FBGN0028377	FALSE
FBGN0053764	FALSE
FBGN0002565	FALSE
FBTI0060717	FALSE
FBGN0260643	FALSE
FBTI0059863	FALSE
FBTI0062620	FALSE
FBGN0267526	FALSE
FBTI0060428	FALSE
FBGN0036766	FALSE
FBGN0262022	FALSE
FBGN0035490	FALSE
FBGN0264474	FALSE
FBGN0266968	FALSE
FBTI0063688	FALSE
FBTI0059904	FALSE
FBGN0264700	FALSE
FBGN0267961	FALSE
FBGN0266939	FALSE
FBTI0020085	FALSE
FBTI0020168	FALSE
FBTI0063308	FALSE
FBTI0063441	FALSE
FBTI0061969	FALSE
FBTI0059641	FALSE
FBTI0060842	FALSE
FBGN0036380	FALSE
FBGN0267232	FALSE
FBGN0263618	FALSE
FBGN0265729	FALSE
FBGN0037170	FALSE
FBGN0036817	FALSE
FBGN0262855	FALSE
FBTI0063852	FALSE
FBGN0036790	FALSE
FBGN0037200	FALSE
FBTI0059934	FALSE
FBGN0036938	FALSE
FBTI0060444	FALSE
FBGN0261723	FALSE
FBGN0265731	FALSE
FBTI0059838	FALSE
FBGN0040074	FALSE
FBGN0263761	FALSE
FBGN0036829	FALSE
FBTI0059840	FALSE
FBTI0061425	FALSE
FBTI0059671	FALSE
FBGN0265470	FALSE
FBGN0036222	FALSE
FBGN0267469	FALSE
FBGN0035511	FALSE
FBGN0082948	FALSE
FBGN0036793	FALSE
FBTI0062484	FALSE
FBTI0020094	FALSE
FBGN0052320	FALSE
FBGN0267616	FALSE
FBGN0001320	FALSE
FBTI0020139	FALSE
FBGN0267319	FALSE
FBTI0020239	FALSE
FBTI0061040	FALSE
FBGN0000625	FALSE
FBGN0053255	FALSE
FBGN0267604	FALSE
FBTI0020125	FALSE
FBGN0053234	FALSE
FBGN0011653	FALSE
FBGN0265468	FALSE
FBGN0261858	FALSE
FBGN0264747	FALSE
FBTI0062673	FALSE
FBTI0060816	FALSE
FBGN0261402	FALSE
FBGN0040318	FALSE
FBTI0060811	FALSE
FBGN0011844	FALSE
FBGN0085283	FALSE
FBGN0047338	FALSE
FBGN0036377	FALSE
FBTI0061930	FALSE
FBGN0037064	FALSE
FBTI0063872	FALSE
FBGN0020518	FALSE
FBTI0061758	FALSE
FBGN0035547	FALSE
FBGN0035742	FALSE
FBTI0060239	FALSE
FBGN0052461	FALSE
FBGN0267538	FALSE
FBTI0020221	FALSE
FBGN0259972	FALSE
FBGN0259933	FALSE
FBGN0063924	FALSE
FBGN0037030	FALSE
FBGN0035621	FALSE
FBGN0035569	FALSE
FBTI0063433	FALSE
FBGN0052259	FALSE
FBTI0020047	FALSE
FBGN0267966	FALSE
FBGN0263763	FALSE
FBGN0036670	FALSE
FBGN0036023	FALSE
FBTI0063364	FALSE
FBGN0265753	FALSE
FBTI0063835	FALSE
FBGN0086066	FALSE
FBTI0060785	FALSE
FBTI0062775	FALSE
FBTI0063677	FALSE
FBGN0085288	FALSE
FBGN0036698	FALSE
FBGN0023001	FALSE
FBGN0036639	FALSE
FBGN0265744	FALSE
FBTI0063967	FALSE
FBGN0267312	FALSE
FBTI0060266	FALSE
FBGN0265723	FALSE
FBGN0040798	FALSE
FBGN0263632	FALSE
FBTI0059896	FALSE
FBGN0036609	FALSE
FBGN0004593	FALSE
FBGN0000592	FALSE
FBTI0062698	FALSE
FBTI0061817	FALSE
FBGN0036861	FALSE
FBGN0262099	FALSE
FBGN0044050	FALSE
FBGN0286940	FALSE
FBTI0020083	FALSE
FBTI0020191	FALSE
FBTI0061785	FALSE
FBGN0052204	FALSE
FBTI0020151	FALSE
FBGN0265892	FALSE
FBTI0020145	FALSE
FBGN0036289	FALSE
FBGN0261953	FALSE
FBTI0062685	FALSE
FBGN0267535	FALSE
FBTI0062746	FALSE
FBTI0060755	FALSE
FBTR0304211_DF_NRG	FALSE
FBTI0062488	FALSE
FBGN0265895	FALSE
FBGN0263839	FALSE
FBTI0062697	FALSE
FBGN0262580	FALSE
FBGN0261633	FALSE
FBGN0264482	FALSE
FBGN0036328	FALSE
FBGN0053772	FALSE
FBGN0035575	FALSE
FBGN0036986	FALSE
FBTI0060395	FALSE
FBGN0265734	FALSE
FBGN0001229	FALSE
FBGN0264512	FALSE
FBGN0267634	FALSE
FBTI0061026	FALSE
FBTI0061031	FALSE
FBGN0036352	FALSE
FBGN0003295	FALSE
FBGN0037035	FALSE
FBGN0085282	FALSE
FBGN0266590	FALSE
FBGN0037065	FALSE
FBGN0000038	FALSE
FBTI0063381	FALSE
FBTI0060294	FALSE
FBTI0061414	FALSE
FBGN0264842	FALSE
FBGN0085480	FALSE
FBTI0062062	FALSE
FBTI0020232	FALSE
FBTI0060453	FALSE
FBGN0036590	FALSE
FBTI0059858	FALSE
FBGN0044048	FALSE
FBTI0060438	FALSE
FBGN0040507	FALSE
FBGN0265924	FALSE
FBGN0036588	FALSE
FBGN0015904	FALSE
FBTI0062093	FALSE
FBGN0052208	FALSE
FBGN0053696	FALSE
FBTR0472725_DF_NRG	FALSE
FBGN0260430	FALSE
FBGN0035636	FALSE
FBTI0020195	FALSE
FBGN0267558	FALSE
FBGN0035649	FALSE
FBTI0062687	FALSE
FBGN0262581	FALSE
FBGN0035743	FALSE
FBGN0036881	FALSE
FBGN0004514	FALSE
FBTI0020054	FALSE
FBGN0259932	FALSE
FBGN0035788	FALSE
FBTI0063233	FALSE
FBTR0472757_DF_NRG	FALSE
FBTI0020016	FALSE
FBTI0062691	FALSE
FBTI0061782	FALSE
FBGN0035478	FALSE
FBTI0060787	FALSE
FBTI0060820	FALSE
FBGN0266776	FALSE
FBTI0062568	FALSE
FBTI0059763	FALSE
FBGN0036947	FALSE
FBTI0020278	FALSE
FBGN0052029	FALSE
FBGN0266979	FALSE
FBGN0035711	FALSE
FBGN0267298	FALSE
FBTI0062665	FALSE
FBTI0020076	FALSE
FBGN0265707	FALSE
FBGN0036224	FALSE
FBTI0020026	FALSE
FBTI0060127	FALSE
FBTI0059714	FALSE
FBTI0063842	FALSE
FBTI0063234	FALSE
FBGN0052488	FALSE
FBGN0035922	FALSE
FBTI0060655	FALSE
FBGN0036361	FALSE
FBGN0267525	FALSE
FBGN0267481	FALSE
FBGN0053283	FALSE
FBGN0267527	FALSE
FBGN0041231	FALSE
FBTI0020141	FALSE
FBTI0061986	FALSE
FBTI0061894	FALSE
FBGN0035468	FALSE
FBGN0052405	FALSE
FBTI0020045	FALSE
FBGN0010105	FALSE
FBGN0052034	FALSE
FBGN0263767	FALSE
FBGN0036870	FALSE
FBTR0445496_DF_NRG	FALSE
FBTI0060483	FALSE
FBTI0062067	FALSE
FBTI0062545	FALSE
FBGN0085300	FALSE
FBGN0012009	FALSE
FBGN0263381	FALSE
FBGN0264486	FALSE
FBGN0266938	FALSE
FBGN0275434	FALSE
FBTI0059908	FALSE
FBGN0284411	FALSE
FBTI0064226	FALSE
FBGN0266403	FALSE
FBTI0061013	FALSE
FBGN0036544	FALSE
FBTI0061372	FALSE
FBGN0082967	FALSE
FBTI0059918	FALSE
FBGN0001223	FALSE
FBGN0035886	FALSE
FBGN0286731	FALSE
FBTI0060394	FALSE
FBGN0036830	FALSE
FBGN0261801	FALSE
FBGN0053701	FALSE
FBGN0020640	FALSE
FBGN0052303	FALSE
FBTI0061361	FALSE
FBGN0052073	FALSE
FBGN0014850	FALSE
FBGN0040694	FALSE
FBGN0036996	FALSE
FBGN0036482	FALSE
FBGN0262249	FALSE
FBGN0262451	FALSE
FBGN0263251	FALSE
FBGN0035782	FALSE
FBGN0058053	FALSE
FBTI0062059	FALSE
FBTI0061063	FALSE
FBGN0036438	FALSE
FBTI0060678	FALSE
FBTI0060780	FALSE
FBGN0036877	FALSE
FBGN0023197	FALSE
FBGN0043865	FALSE
RR51001_TRANSPOSABLE_ELEMENT	FALSE
FBTI0020290	FALSE
FBGN0266959	FALSE
FBGN0267460	FALSE
FBGN0064227	FALSE
FBGN0264605	FALSE
FBGN0263615	FALSE
FBGN0040842	FALSE
FBTI0060989	FALSE
FBGN0060292	FALSE
FBGN0053269	FALSE
FBGN0262528	FALSE
FBGN0052225	FALSE
FBGN0036676	FALSE
FBGN0035453	FALSE
FBGN0265747	FALSE
FBTI0020014	FALSE
FBTI0020183	FALSE
FBTI0059959	FALSE
FBGN0265711	FALSE
FBTI0061993	FALSE
FBTI0062525	FALSE
FBTI0020287	FALSE
FBTI0061045	FALSE
FBTI0061952	FALSE
FBGN0263661	FALSE
FBTI0059956	FALSE
FBTI0020213	FALSE
FBGN0045478	FALSE
FBGN0036627	FALSE
FBTI0020082	FALSE
FBGN0266954	FALSE
FBTI0059939	FALSE
FBTI0060377	FALSE
FBTI0061957	FALSE
FBGN0266774	FALSE
FBTI0060397	FALSE
FBGN0040688	FALSE
FBGN0036085	FALSE
FBGN0264568	FALSE
FBGN0036479	FALSE
FBGN0053233	FALSE
FBTI0063922	FALSE
FBGN0036951	FALSE
FBTI0060403	FALSE
FBTI0061250	FALSE
FBGN0035134	FALSE
FBGN0053687	FALSE
FBGN0262516	FALSE
FBGN0036872	FALSE
FBGN0044049	FALSE
FBGN0000355	FALSE
FBGN0036751	FALSE
FBGN0035103	FALSE
FBTI0062158	FALSE
FBGN0002909	FALSE
FBGN0035280	FALSE
FBGN0037067	FALSE
FBGN0000356	FALSE
FBGN0266980	FALSE
FBGN0265932	FALSE
FBGN0028668	FALSE
FBGN0266691	FALSE
FBTI0061061	FALSE
FBTI0060957	FALSE
FBGN0035495	FALSE
FBGN0267482	FALSE
FBGN0036910	FALSE
FBGN0035545	FALSE
FBGN0037133	FALSE
FBGN0264460	FALSE
FBGN0052085	FALSE
FBGN0036553	FALSE
FBTI0063939	FALSE
FBGN0265084	FALSE
FBTI0020062	FALSE
FBGN0267639	FALSE
FBGN0036605	FALSE
FBGN0036089	FALSE
FBTI0061275	FALSE
FBGN0052421	FALSE
FBGN0037003	FALSE
FBGN0262139	FALSE
FBGN0036022	FALSE
FBTI0061868	FALSE
FBGN0264701	FALSE
FBGN0052203	FALSE
FBGN0052373	FALSE
FBGN0053983	FALSE
FBGN0265899	FALSE
FBGN0267737	FALSE
FBTR0472738_DF_NRG	FALSE
FBGN0036158	FALSE
FBGN0264483	FALSE
FBGN0036029	FALSE
FBGN0260458	FALSE
FBGN0053965	FALSE
FBGN0035412	FALSE
FBTR0309723_DF_NRG	FALSE
FBTI0020240	FALSE
FBTI0060235	FALSE
FBGN0035607	FALSE
FBGN0082995	FALSE
FBTI0060467	FALSE
FBGN0265925	FALSE
FBGN0266982	FALSE
FBGN0053700	FALSE
FBTI0020160	FALSE
FBGN0035709	FALSE
FBGN0036711	FALSE
FBGN0040797	FALSE
FBGN0052404	FALSE
FBGN0060291	FALSE
FBGN0259702	FALSE
FBGN0000639	FALSE
FBGN0035954	FALSE
FBTI0020033	FALSE
FBGN0035578	FALSE
FBGN0264487	FALSE
FBGN0036232	FALSE
FBTI0062063	FALSE
FBGN0265884	FALSE
FBTI0063311	FALSE
FBGN0261635	FALSE
FBGN0052263	FALSE
FBGN0086071	FALSE
FBGN0045474	FALSE
FBGN0036795	FALSE
FBGN0261536	FALSE
FBGN0036471	FALSE
FBGN0036756	FALSE
FBGN0267613	FALSE
FBTI0063949	FALSE
FBTI0063963	FALSE
FBGN0042641	FALSE
FBTI0020012	FALSE
FBTI0063288	FALSE
FBGN0266943	FALSE
FBGN0266682	FALSE
FBGN0035104	FALSE
FBGN0261341	FALSE
FBGN0052241	FALSE
FBGN0266383	FALSE
FBTI0060460	FALSE
FBGN0260997	FALSE
FBGN0020509	FALSE
FBGN0261813	FALSE
FBGN0054047	FALSE
FBGN0036362	FALSE
FBTI0020241	FALSE
FBGN0000594	FALSE
FBTI0063230	FALSE
FBGN0267625	FALSE
FBGN0261832	FALSE
FBTR0304356_DF_NRG	FALSE
FBTI0061949	FALSE
FBGN0265716	FALSE
FBGN0267663	FALSE
FBGN0053500	FALSE
FBTI0020028	FALSE
FBTI0063362	FALSE
RR51000_TRANSPOSABLE_ELEMENT	FALSE
FBTI0063343	FALSE
FBTI0061393	FALSE
FBGN0036179	FALSE
FBGN0082947	FALSE
FBGN0052449	FALSE
FBTI0061281	FALSE
FBTI0060468	FALSE
FBGN0266992	FALSE
FBGN0086670	FALSE
FBTR0304226_DF_NRG	FALSE
FBGN0267296	FALSE
FBTI0060418	FALSE
FBGN0003034	FALSE
FBTI0061504	FALSE
FBTI0060610	FALSE
FBTI0063961	FALSE
FBGN0266985	FALSE
FBGN0266991	FALSE
FBGN0086348	FALSE
FBGN0266930	FALSE
FBGN0264723	FALSE
FBGN0036143	FALSE
FBGN0265469	FALSE
FBTI0061967	FALSE
FBGN0262415	FALSE
FBGN0267632	FALSE
FBGN0036939	FALSE
FBTI0020292	FALSE
FBTI0061339	FALSE
FBGN0262031	FALSE
RR48300_TRANSPOSABLE_ELEMENT	FALSE
FBTI0020010	FALSE
FBGN0037122	FALSE
FBTI0062135	FALSE
FBGN0265888	FALSE
FBGN0000560	FALSE
FBTI0020155	FALSE
FBGN0267464	FALSE
FBGN0036363	FALSE
FBGN0263249	FALSE
FBGN0001134	FALSE
FBTI0060609	FALSE
FBTI0062210	FALSE
FBGN0035563	FALSE
FBGN0284444	FALSE
FBGN0266657	FALSE
FBTI0061866	FALSE
FBGN0036585	FALSE
FBGN0035733	FALSE
FBTI0062188	FALSE
FBGN0267623	FALSE
FBTI0020164	FALSE
FBGN0267530	FALSE
FBTI0061978	FALSE
FBTI0064022	FALSE
FBTI0062186	FALSE
FBTI0061226	FALSE
FBGN0082953	FALSE
FBTI0060384	FALSE
FBGN0002573	FALSE
FBTI0063978	FALSE
FBGN0266757	FALSE
FBGN0036727	FALSE
FBGN0036360	FALSE
FBTI0062010	FALSE
FBGN0085420	FALSE
FBTI0060375	FALSE
FBTI0020123	FALSE
FBGN0035316	FALSE
RR48314_TRANSPOSABLE_ELEMENT	FALSE
FBGN0052475	FALSE
FBGN0037125	FALSE
FBGN0044419	FALSE
FBGN0040828	FALSE
FBTI0063910	FALSE
FBGN0036390	FALSE
FBGN0052192	FALSE
FBTI0059841	FALSE
FBGN0036527	FALSE
FBGN0040634	FALSE
FBGN0035699	FALSE
FBGN0265881	FALSE
FBTI0059941	FALSE
FBGN0053265	FALSE
FBTI0063914	FALSE
FBGN0286729	FALSE
FBTI0020249	FALSE
FBGN0053271	FALSE
FBTI0020119	FALSE
FBTI0020098	FALSE
FBGN0036895	FALSE
FBGN0054012	FALSE
FBGN0052287	FALSE
FBGN0052126	FALSE
FBGN0036056	FALSE
FBTI0061871	FALSE
FBGN0036009	FALSE
FBTI0059867	FALSE
FBTI0063832	FALSE
FBGN0052361	FALSE
FBTI0062044	FALSE
FBTI0020074	FALSE
FBGN0266942	FALSE
FBGN0052283	FALSE
FBTI0020187	FALSE
FBGN0259148	FALSE
FBGN0082946	FALSE
FBTI0059864	FALSE
FBGN0042201	FALSE
RR48396_TRANSPOSABLE_ELEMENT	FALSE
FBGN0266394	FALSE
FBGN0261059	FALSE
FBGN0035604	FALSE
FBTI0020267	FALSE
FBGN0267316	FALSE
FBGN0035217	FALSE
FBTR0304360_DF_NRG	FALSE
FBGN0266987	FALSE
FBGN0052304	FALSE
FBGN0260461	FALSE
FBTR0472720_DF_NRG	FALSE
FBGN0259720	FALSE
FBGN0036596	FALSE
FBTI0020136	FALSE
FBGN0028789	FALSE
FBGN0262951	FALSE
FBGN0036160	FALSE
FBGN0265750	FALSE
FBTI0060228	FALSE
FBGN0266949	FALSE
FBGN0267302	FALSE
FBGN0052252	FALSE
FBTI0060211	FALSE
FBGN0036602	FALSE
FBTI0060674	FALSE
FBTI0062461	FALSE
FBGN0265751	FALSE
FBTI0063437	FALSE
FBGN0266783	FALSE
FBTI0060145	FALSE
FBTI0059958	FALSE
FBTI0063223	FALSE
FBGN0066365	FALSE
FBGN0264471	FALSE
FBTI0062453	FALSE
FBTI0060721	FALSE
FBGN0265890	FALSE
FBTI0059943	FALSE
FBGN0036264	FALSE
FBGN0259969	FALSE
FBGN0261681	FALSE
FBGN0267622	FALSE
FBGN0036949	FALSE
FBTR0304338_DF_NRG	FALSE
FBGN0264303	FALSE
FBGN0035667	FALSE
FBGN0266136	FALSE
FBGN0052286	FALSE
FBGN0052174	FALSE
FBGN0260967	FALSE
FBGN0052391	FALSE
FBTI0062050	FALSE
FBGN0053258	FALSE
FBGN0052061	FALSE
FBTI0062159	FALSE
FBTI0062554	FALSE
FBGN0004372	FALSE
FBTI0061953	FALSE
FBTI0060699	FALSE
FBGN0011853	FALSE
FBGN0020643	FALSE
FBGN0036787	FALSE
FBGN0035273	FALSE
FBGN0263342	FALSE
FBGN0036833	FALSE
FBTI0062011	FALSE
FBTR0472756_DF_NRG	FALSE
FBTI0020204	FALSE
FBTI0061974	FALSE
FBTI0061336	FALSE
FBGN0265896	FALSE
FBGN0065097	FALSE
FBGN0035787	FALSE
FBGN0036962	FALSE
FBGN0052299	FALSE
FBGN0035797	FALSE
FBGN0052279	FALSE
FBGN0083952	FALSE
FBTR0472726_DF_NRG	FALSE
FBGN0036595	FALSE
FBGN0267313	FALSE
FBGN0086067	FALSE
FBGN0261361	FALSE
FBGN0040816	FALSE
FBGN0265295	FALSE
FBGN0264466	FALSE
FBTI0059664	FALSE
FBGN0260644	FALSE
FBTR0309647_DF_NRG	FALSE
FBTI0060124	FALSE
FBGN0037175	FALSE
FBGN0267633	FALSE
FBGN0262535	FALSE
FBGN0263841	FALSE
FBTI0062450	FALSE
FBTI0060458	FALSE
FBTI0063808	FALSE
FBGN0264727	FALSE
FBTI0063333	FALSE
FBGN0267223	FALSE
FBGN0035750	FALSE
FBGN0052102	FALSE
FBGN0267985	FALSE
FBGN0250815	FALSE
FBGN0036715	FALSE
FBGN0267935	FALSE
FBGN0036320	FALSE
FBGN0035551	FALSE
FBGN0260777	FALSE
FBGN0266694	FALSE
FBGN0036311	FALSE
FBGN0035197	FALSE
FBGN0267666	FALSE
FBGN0052285	FALSE
FBGN0053769	FALSE
FBGN0000411	FALSE
FBGN0036359	FALSE
FBGN0284412	FALSE
FBTI0020251	FALSE
FBGN0040045	FALSE
FBGN0262969	FALSE
FBTI0063840	FALSE
FBTI0063909	FALSE
FBGN0053270	FALSE
FBGN0083014	FALSE
FBGN0013342	FALSE
FBGN0264516	FALSE
FBTI0062495	FALSE
FBGN0262373	FALSE
FBGN0266656	FALSE
FBGN0001216	FALSE
FBTI0020006	FALSE
FBGN0083992	FALSE
FBGN0036422	FALSE
FBGN0052301	FALSE
FBTI0063438	FALSE
FBTI0063206	FALSE
FBGN0036217	FALSE
FBGN0262330	FALSE
FBGN0052232	FALSE
FBGN0283638	FALSE
FBGN0261639	FALSE
FBGN0053993	FALSE
FBGN0035300	FALSE
FBTI0061000	FALSE
FBGN0037129	FALSE
FBGN0263246	FALSE
FBGN0035382	FALSE
FBTI0020246	FALSE
FBGN0028667	FALSE
FBGN0041625	FALSE
FBGN0263034	FALSE
FBGN0266950	FALSE
FBGN0035845	FALSE
FBGN0037163	FALSE
FBGN0265739	FALSE
FBGN0267528	FALSE
FBGN0036979	FALSE
FBGN0267234	FALSE
FBTI0061889	FALSE
FBGN0036128	FALSE
FBGN0266976	FALSE
FBTI0020132	FALSE
FBTI0061230	FALSE
FBGN0261816	FALSE
FBTR0445497_DF_NRG	FALSE
FBGN0036905	FALSE
FBTR0472758_DF_NRG	FALSE
FBTI0061072	FALSE
FBTI0062213	FALSE
FBTI0061787	FALSE
FBGN0020642	FALSE
FBTI0059948	FALSE
FBGN0005658	FALSE
FBGN0085385	FALSE
FBGN0052420	FALSE
FBGN0267645	FALSE
FBTI0061035	FALSE
FBTI0020100	FALSE
FBTI0060947	FALSE
FBGN0002440	FALSE
FBGN0036246	FALSE
FBTI0060786	FALSE
FBGN0036350	FALSE
FBGN0264710	FALSE
FBTI0063951	FALSE
FBGN0042137	FALSE
FBGN0265735	FALSE
FBGN0036586	FALSE
FBGN0267601	FALSE
FBTI0063251	FALSE
FBGN0036093	FALSE
FBGN0263248	FALSE
FBTI0063347	FALSE
FBTR0304251_DF_NRG	FALSE
FBGN0052269	FALSE
FBGN0267697	FALSE
FBTI0062132	FALSE
FBTI0061933	FALSE
FBTI0061389	FALSE
FBTI0020118	FALSE
FBGN0004513	FALSE
FBTI0062163	FALSE
FBGN0053061	FALSE
FBGN0036871	FALSE
FBGN0085485	FALSE
FBGN0036608	FALSE
FBGN0035755	FALSE
FBTI0020090	FALSE
FBGN0041624	FALSE
FBGN0267582	FALSE
FBGN0036778	FALSE
FBGN0087040	FALSE
FBTI0060775	FALSE
FBGN0266947	FALSE
FBGN0052480	FALSE
FBGN0036351	FALSE
FBGN0036784	FALSE
FBGN0020645	FALSE
FBGN0053272	FALSE
FBGN0052153	FALSE
FBTI0060657	FALSE
FBTI0061832	FALSE
FBGN0264464	FALSE
FBGN0004425	FALSE
FBGN0287606	FALSE
FBGN0266934	FALSE
FBTI0060454	FALSE
FBGN0043578	FALSE
FBGN0267947	FALSE
FBGN0052450	FALSE
FBGN0036529	FALSE
FBGN0011851	FALSE
FBGN0037167	FALSE
FBGN0262387	FALSE
FBGN0264462	FALSE
FBGN0259970	FALSE
FBTI0020121	FALSE
FBTI0062190	FALSE
FBGN0003377	FALSE
FBGN0036497	FALSE
FBGN0036419	FALSE
FBGN0266993	FALSE
FBGN0052064	FALSE
FBGN0086063	FALSE
FBGN0036607	FALSE
FBTI0062071	FALSE
FBGN0036717	FALSE
FBTI0020034	FALSE
FBTI0061960	FALSE
FBTI0062669	FALSE
FBTI0060249	FALSE
FBGN0261507	FALSE
FBGN0052086	FALSE
FBTI0020200	FALSE
RR50434_TRANSPOSABLE_ELEMENT	FALSE
FBTI0062061	FALSE
FBGN0037181	FALSE
FBGN0037164	FALSE
FBTI0020257	FALSE
FBTI0060676	FALSE
FBTI0020032	FALSE
FBGN0035379	FALSE
FBTI0060405	FALSE
FBTI0061971	FALSE
FBTI0063340	FALSE
FBGN0004911	FALSE
FBGN0267479	FALSE
FBGN0266686	FALSE
FBGN0004228	FALSE
FBGN0086533	FALSE
FBGN0036014	FALSE
FBGN0004895	FALSE
FBTI0062625	FALSE
FBGN0265740	FALSE
FBTI0020254	FALSE
FBGN0045476	FALSE
FBTR0472710_DF_NRG	FALSE
FBGN0262260	FALSE
FBGN0262998	FALSE
FBTI0020273	FALSE
FBGN0036687	FALSE
FBGN0266585	FALSE
FBGN0035865	FALSE
FBGN0035695	FALSE
FBGN0263573	FALSE
FBGN0036707	FALSE
FBGN0035777	FALSE
FBGN0266785	FALSE
FBGN0035583	FALSE
RR50516_TRANSPOSABLE_ELEMENT	FALSE
FBTR0309670_DF_NRG	FALSE
FBTI0062025	FALSE
FBGN0035522	FALSE
FBTI0020234	FALSE
FBGN0267917	FALSE
FBGN0052127	FALSE
FBTI0059761	FALSE
FBTI0063228	FALSE
FBTI0062585	FALSE
FBTI0020161	FALSE
FBTI0062129	FALSE
FBTI0060781	FALSE
FBTI0061321	FALSE
FBGN0266536	FALSE
FBGN0085612	FALSE
FBGN0036491	FALSE
FBGN0266655	FALSE
FBGN0052119	FALSE
FBTI0061257	FALSE
FBGN0014073	FALSE
FBTI0020087	FALSE
FBGN0266974	FALSE
FBGN0041164	FALSE
FBGN0004052	FALSE
FBGN0262291	FALSE
FBGN0052432	FALSE
FBTI0020020	FALSE
FBGN0036367	FALSE
FBTI0020147	FALSE
FBTI0062008	FALSE
FBTI0061235	FALSE
FBTI0063860	FALSE
FBGN0004414	FALSE
FBTI0061022	FALSE
FBGN0065088	FALSE
FBGN0266970	FALSE
FBGN0035571	FALSE
FBTI0020041	FALSE
FBTI0020137	FALSE
FBTI0020202	FALSE
FBGN0036440	FALSE
FBGN0040060	FALSE
FBGN0085274	FALSE
FBTI0060379	FALSE
FBGN0036492	FALSE
FBTI0059643	FALSE
FBTI0059917	FALSE
FBGN0035313	FALSE
FBGN0044328	FALSE
FBTI0062572	FALSE
FBTR0304193_DF_NRG	FALSE
FBTI0061857	FALSE
FBGN0003938	FALSE
FBGN0052333	FALSE
FBGN0266790	FALSE
FBTI0060480	FALSE
FBGN0036610	FALSE
FBGN0266927	FALSE
FBGN0286933	FALSE
FBTI0020075	FALSE
FBGN0014368	FALSE
FBGN0036389	FALSE
FBGN0267242	FALSE
FBTI0062209	FALSE
FBGN0035915	FALSE
FBGN0263219	FALSE
FBGN0265089	FALSE
FBGN0053725	FALSE
FBGN0259239	FALSE
FBTI0020225	FALSE
FBGN0037059	FALSE
FBTI0062731	FALSE
FBGN0262442	FALSE
RR48307_TRANSPOSABLE_ELEMENT	FALSE
FBTI0063250	FALSE
FBGN0264708	FALSE
FBGN0036781	FALSE
FBGN0267478	FALSE
FBTI0062683	FALSE
FBTI0062049	FALSE
FBTI0061359	FALSE
FBGN0036285	FALSE
FBGN0264515	FALSE
FBTI0060843	FALSE
FBGN0052371	FALSE
FBGN0267246	FALSE
FBGN0265746	FALSE
FBGN0267310	FALSE
FBTI0060462	FALSE
FBTI0060435	FALSE
FBGN0086680	FALSE
FBGN0035686	FALSE
FBGN0035554	FALSE
FBTI0059873	FALSE
FBGN0053986	FALSE
FBGN0263556	FALSE
FBGN0003683	FALSE
FBGN0267230	FALSE
FBGN0005633	FALSE
FBGN0036110	FALSE
FBGN0035943	FALSE
FBGN0262371	FALSE
FBTI0060187	FALSE
FBTI0062686	FALSE
FBGN0035806	FALSE
FBGN0267557	FALSE
FBTI0060393	FALSE
FBTI0060819	FALSE
FBGN0267238	FALSE
FBGN0014849	FALSE
FBGN0036278	FALSE
FBGN0086661	FALSE
FBTI0063976	FALSE
FBGN0040637	FALSE
FBTI0059736	FALSE
FBGN0004428	FALSE
FBGN0036183	FALSE
FBGN0036078	FALSE
FBGN0035245	FALSE
FBGN0286925	FALSE
FBGN0037023	FALSE
FBTI0020114	FALSE
FBGN0036394	FALSE
FBGN0267606	FALSE
FBGN0267531	FALSE
FBGN0036808	FALSE
FBTI0060452	FALSE
FBGN0265709	FALSE
FBTI0060190	FALSE
FBTI0060245	FALSE
FBGN0053284	FALSE
FBGN0035781	FALSE
FBGN0036552	FALSE
FBGN0082966	FALSE
FBTI0020109	FALSE
FBTI0020122	FALSE
FBGN0035186	FALSE
FBTI0061008	FALSE
FBGN0250825	FALSE
FBGN0262813	FALSE
FBGN0052312	FALSE
FBGN0266945	FALSE
FBTI0020282	FALSE
FBGN0035176	FALSE
FBGN0035550	FALSE
FBGN0053289	FALSE
FBGN0052481	FALSE
FBGN0036782	FALSE
FBGN0053285	FALSE
RR48377_TRANSPOSABLE_ELEMENT	FALSE
FBTI0060119	FALSE
FBGN0266984	FALSE
FBGN0265758	FALSE
FBTI0020024	FALSE
FBGN0267600	FALSE
FBGN0035187	FALSE
FBTI0063929	FALSE
FBGN0052284	FALSE
FBGN0263570	FALSE
FBGN0261998	FALSE
FBTI0062725	FALSE
FBGN0004594	FALSE
RR48375_TRANSPOSABLE_ELEMENT	FALSE
FBGN0052106	FALSE
FBTI0020103	FALSE
FBGN0085297	FALSE
FBTI0063916	FALSE
FBGN0259748	FALSE
FBTI0060225	FALSE
FBGN0035734	FALSE
FBTI0061272	FALSE
FBGN0086065	FALSE
FBGN0040696	FALSE
FBGN0013755	FALSE
